product_id,product_name,product_url
9608636989737,Jewel|Ribbed Lace Trim T-Shirt,https://www.virgio.com/products/soft-romance-ribbed-lace-trim-t-shirt
9608637120809,Love|Rose Applique Bodycon Dress,https://www.virgio.com/products/soft-romance-rose-applique-bodycon-dress
9608637251881,Angel|Ruffled Mini Dress With Bow,https://www.virgio.com/products/soft-romance-ruffled-mini-dress-with-bow
9608637022505,Snow|Cupid Graphic Cutout T-Shirt,https://www.virgio.com/products/soft-romance-cupid-graphic-cutout-t-shirt
9608637219113,Star|Lace V-Neckline Mini Dress,https://www.virgio.com/products/soft-romance-lace-v-neckline-mini-dress
9608637153577,Val|Red Balloon Skirt Dress,https://www.virgio.com/products/soft-romance-red-balloon-skirt-dress
9608637284649,Heart|Heart Printed Tank Top,https://www.virgio.com/products/soft-romance-heart-printed-tank-top
9608637317417,Sugar|Bell Sleeve Regular Shirt,https://www.virgio.com/products/soft-romance-bell-sleeve-regular-shirt
9608637350185,Honey|Black Balloon Skirt Dress,https://www.virgio.com/products/soft-romance-black-balloon-skirt-dress
9578583818537,Taranum|Jaipur Block Print Long Shirt,https://www.virgio.com/products/vintage-vogue-long-sleeve-shirt-bralette
9578583884073,Naazneen|Jaipur Block Print Bootcut Pants,https://www.virgio.com/products/vintage-vogue-block-print-bootcut-pants
9578583949609,Chitrangada|Jaipur Block Print Cutout Dress,https://www.virgio.com/products/vintage-vogue-waist-cut-out-midi-dress
9578583916841,Roshana|Jaipur Block Print Peplum Top,https://www.virgio.com/products/vintage-vogue-shoulder-tie-up-peplum-top
9578584015145,Noorjah|Jaipur Block Print Flared Skirt,https://www.virgio.com/products/vintage-vogue-flared-midi-skirt
9578583982377,Noorani|Jaipur Block Print Bralette,https://www.virgio.com/products/vintage-vogue-teal-printed-bralette
9578584080681,Shahnaz|Jaipur Block Print Ruffle Shirt,https://www.virgio.com/products/vintage-vogue-white-ruffled-collar-shirt
9578584113449,Ruhani|Jaipur Block Print Tie Top,https://www.virgio.com/products/vintage-vogue-puff-sleeved-front-tie-top
9578584146217,Parizaad|Jaipur Block Print Slit Skirt,https://www.virgio.com/products/vintage-vogue-skirt-with-tie-up-at-slit
9578584047913,Nazira |Puff Sleeve Block Print Shirt,https://www.virgio.com/products/vintage-vogue-long-puff-sleeved-shirt
9578584178985,Nooraya|Jaipur Block Print Fit & Flare,https://www.virgio.com/products/vintage-vogue-fit-flare-block-print-dress
9578584211753,Sitara|Teal Jaipur Block Print Dress,https://www.virgio.com/products/vintage-vogue-teal-puff-sleeve-midi-dress
9578584244521,Almas|Jaipur Block Print Pin Tuck Top,https://www.virgio.com/products/vintage-vogue-white-pin-tucks-detail-blouse
9578584277289,Amber|Jaipur Block Print Pleated Shorts,https://www.virgio.com/products/vintage-vogue-white-pleated-shorts
9578584310057,Suhaili|Teal Jaipur Block Print Top,https://www.virgio.com/products/vintage-vogue-teal-pin-tucks-detail-blouse
9577677881641,Lucie|Floral Print Gathered Dress,https://www.virgio.com/products/pantone-floral-print-gathered-dress
9577677947177,Thea|Strappy Mini Lace Dress,https://www.virgio.com/products/pantone-strappy-mini-lace-dress
9577677979945,Sadira|Olive Strappy Gathered Top,https://www.virgio.com/products/pantone-olive-strappy-gathered-top
9577677783337,Anoush|Colour Blocked Flared Skirt,https://www.virgio.com/products/pantone-colour-blocked-flared-skirt
9577678012713,Mina|Lace Detail Bubble Hem Dress,https://www.virgio.com/products/pantone-lace-detail-bubble-hem-dress
9577677914409,Afareen|Strappy Gathered Dress,https://www.virgio.com/products/pantone-strappy-gathered-dress
9577678078249,Avni|Puff Sleeve Smocked Dress,https://www.virgio.com/products/pantone-puff-sleeve-smocked-dress
9577678045481,Zeinab|Peplum Top With Tie Detail,https://www.virgio.com/products/pantone-peplum-top-with-tie-detail
9577678242089,Jessie|Ditsy Print Pleated Shirt,https://www.virgio.com/products/pantone-ditsy-print-pleated-shirt
9577678143785,Esha|Lace Detail Flared Dress,https://www.virgio.com/products/pantone-lace-detail-flared-dress
9577678340393,Eliya|Colour Blocked Layered Dress,https://www.virgio.com/products/pantone-colour-blocked-layered-dress
9577678405929,Heera|Brown Straight Fit Trousers,https://www.virgio.com/products/pantone-brown-straight-fit-trousers
9565083304233,Kristen|Purple Lace Detail Midi Dress,https://www.virgio.com/products/modern-muse-purple-lace-detail-midi-dress
9565083500841,Kandace|Black Crochet Crop Top,https://www.virgio.com/products/modern-muse-black-crochet-crop-top
9565083271465,Courtney|Lace Embroidery Pintuck Detail Top,https://www.virgio.com/products/modern-muse-embroidery-sleeveless-top
9565083369769,Jacqueline|Lace Drop Shoulder Shirt,https://www.virgio.com/products/modern-muse-lace-drop-shoulder-shirt
9565083402537,Jayla|Embroidered Top With Ruffles,https://www.virgio.com/products/modern-muse-embroidered-top-with-ruffles
9565083533609,Lindsey|Embroidered Lace Two-Piece Top,https://www.virgio.com/products/modern-muse-tie-up-top-with-cami-inside
9565083435305,Ivanka|Victorian Drop Shoulder Lace Blouse,https://www.virgio.com/products/modern-muse-drop-shoulder-lace-shirt
9565083468073,Phyllis|Crochet Mini Skirt with Tassels,https://www.virgio.com/products/modern-muse-black-mini-crocket-skirt
9565083566377,Kelly|White Mini Crocket Skirt,https://www.virgio.com/products/modern-muse-white-mini-crocket-skirt
9565083599145,Juliana|Blue Lace Peplum Crop Top,https://www.virgio.com/products/modern-muse-blue-crochet-crop-top
9565083631913,Maisie|White Shirt Dress With Vest,https://www.virgio.com/products/modern-muse-white-shirt-dress-with-vest
9565083664681,Lottie|White Lace Patch Crop Shirt,https://www.virgio.com/products/modern-muse-white-crochet-crop-shirt
9565083762985,Marissa|Pink Shirt Dress With Vest,https://www.virgio.com/products/modern-muse-pink-shirt-dress-with-vest
9565083697449,Katherine|Embroidered Lace Tie Top,https://www.virgio.com/products/modern-muse-embroidered-lace-tie-top
9565083861289,Marley|Black Shirt Dress With Vest,https://www.virgio.com/products/modern-muse-black-shirt-dress-with-vest
9565083828521,Pamela|Lace Detail Pull-up Pants,https://www.virgio.com/products/modern-muse-lace-detail-pull-up-pants
9565083730217,Jennifer|Crochet Lace Gathered Skirt,https://www.virgio.com/products/modern-muse-crochet-lace-gathered-skirt
9565083795753,Mabel|Black Crochet Crop Shirt,https://www.virgio.com/products/modern-muse-black-crochet-crop-shirt
9565083894057,Jenny|Embroidered Ruffled Top,https://www.virgio.com/products/modern-muse-embroidered-ruffled-top
9565083926825,Kimberly|Pink Lace Detail Midi Dress,https://www.virgio.com/products/modern-muse-pink-lace-detail-midi-dress
9558002860329,Amabel|Square Neck Crop Top,https://www.virgio.com/products/flat-knit-china-square-neck-crop-top
9558002893097,Tracey|Multicolour Knit Top,https://www.virgio.com/products/flat-knit-china-multicolour-knit-top
9558002925865,Illyrial|Cotton Multicolour Knit Top,https://www.virgio.com/products/flat-knit-china-cotton-multicolour-knit-top
9558002958633,Elspeth|Red Knit Strappy Crop Top,https://www.virgio.com/products/flat-knit-china-red-knit-strappy-crop-top
9558002991401,Sabine|Black Achromatic Strap Top,https://www.virgio.com/products/flat-knit-china-black-achromatic-strap-top
9558003024169,Saskia|Pink Crop Cotton Cardigan,https://www.virgio.com/products/flat-knit-china-pink-crop-cotton-cardigan
9558003056937,Anouk|Cream Crop Cotton Cardigan,https://www.virgio.com/products/flat-knit-china-cream-crop-cotton-cardigan
9558003122473,Leocadia|Purple Achromatic Strap Top,https://www.virgio.com/products/flat-knit-china-purple-achromatic-strap-top
9558003155241,Fiorella|Strappy Square Neck Top,https://www.virgio.com/products/flat-knit-china-strappy-square-neck-top
9558003089705,Maelis|Knitted Strappy Crop Top,https://www.virgio.com/products/flat-knit-china-knitted-strappy-crop-top
9558122758441,Lisa|Front Open Cropped Jacket,https://www.virgio.com/products/utility-chic-jacket-front-open-cropped-jacket
9558122791209,Aiyla|Black Utilitarian Shacket,https://www.virgio.com/products/utility-chic-jacket-black-utilitarian-shacket
9558122823977,Lorah|Cropped Trench Coat Cape,https://www.virgio.com/products/utility-chic-jacket-cropped-trench-coat-cape
9558122856745,Sara|Utility Jacket With Flange,https://www.virgio.com/products/utility-chic-jacket-utility-jacket-with-flange
9558122889513,Rome|Navy Blue Cropped Jacket,https://www.virgio.com/products/utility-chic-jacket-navy-blue-cropped-jacket
9558122922281,Emine|Beige Cropped Trench Coat,https://www.virgio.com/products/utility-chic-jacket-beige-cropped-trench-coat
9563908210985,Flora|Red Front Tie Top,https://www.virgio.com/products/light-winter-red-front-tie-top
9563908276521,Alexa|V-Neck Sleeveless Boxy Top,https://www.virgio.com/products/light-winter-v-neck-sleeveless-boxy-top
9563908112681,Giselle|Green Knit Raglan Sleeve Top,https://www.virgio.com/products/light-winter-green-knit-raglan-sleeve-top
9563908145449,Ellois|Front Open Tie-Up Top,https://www.virgio.com/products/light-winter-front-open-tie-up-top
9563908178217,Barabara|Full Sleeve Cardigan Top,https://www.virgio.com/products/light-winter-full-sleeve-cardigan-top
9563908243753,Cecelia|Green V-Neck Cardigan Top,https://www.virgio.com/products/light-winter-green-v-neck-cardigan-top
9563908342057,Lyric|Turtleneck Sleeveless Top,https://www.virgio.com/products/light-winter-turtleneck-sleeveless-top
9563908309289,Jazmyn|Green Full Sleeve Crop Top,https://www.virgio.com/products/light-winter-green-full-sleeve-crop-top
9563908374825,Aubrie|Sleeveless Turtleneck Top,https://www.virgio.com/products/light-winter-sleeveless-turtleneck-top
9563908407593,Frankie|Off White Front Tie Top,https://www.virgio.com/products/light-winter-off-white-front-tie-top
