product_id,product_name,product_url
3829290,Nykd by Nykaa The Ultimate Multiway Strapless Padded Wired Bra NYB027 Black,https://www.nykaafashion.com/nykd-by-nykaa-ultimate-strapless-bra-black-nyb027/p/3829290
7105520,Nykd by Nykaa Easy Breezy Slip On Bra - Flint-NYB165,https://www.nykaafashion.com/nykd-by-nykaa-easy-breezy-slip-on-bra-flint-nyb165-xs/p/7105520
18993239,Akhilam Blue Women's Georgette Embellished Saree with Unstitched Blouse,https://www.nykaafashion.com/akhilam-blue-women-s-georgette-embellished-saree-with-unstitched-blouse/p/18993239
16270298,Libas Embroidered Peach Kurta and Pant with Dupatta (Set of 3),https://www.nykaafashion.com/libas-embroidered-peach-kurta-and-pant-with-dupatta-set-of-3/p/16270298
17249097,Cider Tie Back Pleated Wide Leg Jeans,https://www.nykaafashion.com/cider-tie-back-pleated-wide-leg-jeans/p/17249097
12328437,Sutra Attire French Pink Printed Chiffon Leheriya Saree with Unstitched Blouse,https://www.nykaafashion.com/sutra-attire-french-pink-printed-chiffon-leheriya-saree-with-unstitched/p/12328437
13221210,Vbuyz Women Floral Print Cotton Maroon Stitched Kurta Pant With Dupatta (Set of 3),https://www.nykaafashion.com/vbuyz-women-floral-print-cotton-maroon-stitched-kurta-pant-with-dupatta-set-of-3/p/13221210
10795221,HOUSE OF MOXA Coral Stripe A Line Kurta In Handwoven Cotton,https://www.nykaafashion.com/house-of-moxa-coral-stripe-a-line-kurta-in-handwoven-cotton/p/10795221
12465817,High Star Long Sleeves Solid Oversized Casual Shirt,https://www.nykaafashion.com/high-star-women-white-long-sleeves-solid-oversized-casual-shirt/p/12465817
17745193,WEAVLLITE Elegant Grey Dress Floral Patch Work Dress,https://www.nykaafashion.com/weavllite-elegant-grey-dress-floral-patch-work-dress/p/17745193
3986901,Nykd by Nykaa Everyday Pretty Lace Bra - Light Blue NYB190,https://www.nykaafashion.com/nykd-by-nykaa-super-support-bra/p/3986901
